CODE_CONTRAT,DATE_RECHARGE,TYPE_REFILL,NBR_RECHARGE,MONTANT_RECHARGE,MONTANT_BONUS_RECHARGE
BS_35338180,26/01/2017,0,1,1,10
BS_41812504,26/01/2017,0,1,1,10
BS_4104859,26/01/2017,0,1,1,7
BS_35413314,26/01/2017,0,1,1,0
BS_39356863,26/01/2017,0,1,1,10
BS_36215251,26/01/2017,0,2,2,20
BS_14543798,26/01/2017,0,1,5,66.2
BS_35365794,26/01/2017,0,1,1,0
BS_40857460,26/01/2017,0,1,1,10
BS_18029768,26/01/2017,0,1,5,45
BS_34546385,26/01/2017,0,5,5,50
BS_25272706,26/01/2017,0,1,1,4
BS_4193590,26/01/2017,0,1,1,7
BS_23185921,26/01/2017,0,1,1,7
BS_31379406,26/01/2017,0,1,1,4
BS_41764924,26/01/2017,0,1,5,50
BS_3660333,26/01/2017,0,1,1,7
BS_41056267,26/01/2017,0,2,2,20
BS_4265647,26/01/2017,0,1,1,7
BS_39918633,26/01/2017,0,1,1,10
BS_3693255,26/01/2017,0,1,1,0
BS_22021989,26/01/2017,0,1,5,50
BS_20394520,26/01/2017,0,1,1,4
BS_41797345,26/01/2017,0,1,1,10
BS_40855472,26/01/2017,0,1,1,10
BS_36734394,26/01/2017,1,1,2,17.54
BS_27550991,26/01/2017,0,3,3,12
BS_23290825,26/01/2017,0,1,1,7
BS_42285866,26/01/2017,0,1,1,10
BS_23293197,26/01/2017,0,1,5,75
BS_20989394,26/01/2017,0,1,1,4
BS_39172847,26/01/2017,0,1,1,0
BS_29689980,26/01/2017,0,1,1,4
BS_20357562,26/01/2017,0,1,5,75
BS_36743554,26/01/2017,0,1,1,10
BS_35982797,26/01/2017,0,1,1,10
BS_14542650,26/01/2017,0,1,1,4
BS_26265108,26/01/2017,0,1,1,4
BS_13299377,26/01/2017,0,1,1,4
BS_20361639,26/01/2017,0,1,5,75
BS_31277378,26/01/2017,0,1,1,4
BS_19570805,26/01/2017,0,2,2,6
BS_25082597,26/01/2017,0,1,1,10
BS_16937794,26/01/2017,0,1,5,66.2
BS_12403058,26/01/2017,0,1,5,50
BS_25562976,26/01/2017,0,1,1,7
BS_3434471,26/01/2017,0,1,1,10
BS_32147071,26/01/2017,0,1,1,10
BS_41747999,26/01/2017,0,1,1,10
BS_42324095,26/01/2017,0,1,1,10
BS_41789897,26/01/2017,0,1,1,10
BS_26267656,26/01/2017,0,1,1,7
BS_35349796,26/01/2017,1,1,2,0
BS_39242723,26/01/2017,0,2,2,20
BS_31165514,26/01/2017,0,1,1,10
BS_3804771,26/01/2017,0,1,1,7
BS_42136253,26/01/2017,0,1,5,50
BS_26297867,26/01/2017,0,1,1,4
BS_3583698,26/01/2017,0,1,1,0
BS_4251303,26/01/2017,0,1,1,7
BS_39808518,26/01/2017,1,1,1,0
BS_34002132,26/01/2017,0,1,1,10
BS_4231330,26/01/2017,0,1,1,7
BS_26303024,26/01/2017,0,3,3,21
BS_18036604,26/01/2017,0,1,1,4
BS_23185474,26/01/2017,0,1,1,7
BS_29674091,26/01/2017,0,1,1,4
BS_23297248,26/01/2017,0,1,1,0
BS_22756338,26/01/2017,0,1,1,4
BS_4156028,26/01/2017,0,1,1,4
BS_31067758,26/01/2017,0,1,1,10
BS_3927066,26/01/2017,0,1,1,4
BS_35978283,26/01/2017,0,1,1,10
BS_42080567,26/01/2017,0,1,5,50
BS_3524616,26/01/2017,0,1,1,7
BS_34180265,26/01/2017,0,1,1,10
BS_42393986,26/01/2017,0,1,5,0
BS_9287289,26/01/2017,0,1,1,0
BS_42329558,26/01/2017,0,1,1,10
BS_25121698,26/01/2017,0,1,1,10
BS_39427164,26/01/2017,0,2,2,20
BS_26656529,26/01/2017,1,1,2,17.54
BS_33876937,26/01/2017,0,1,5,50
BS_41821977,26/01/2017,0,1,1,10
BS_26268706,26/01/2017,0,1,5,50
BS_34340122,26/01/2017,0,1,1,10
BS_36737359,26/01/2017,0,1,1,10
BS_31533269,26/01/2017,0,1,1,10
BS_29135625,26/01/2017,0,1,1,4
BS_8344758,26/01/2017,0,1,1,7
BS_23207469,26/01/2017,0,1,1,4
BS_23294262,26/01/2017,0,1,1,7
BS_3786568,26/01/2017,0,1,5,0
BS_36737047,26/01/2017,0,1,1,10
BS_23185059,26/01/2017,0,1,1,7
BS_39796573,26/01/2017,0,1,1,10
BS_29923783,26/01/2017,0,1,5,50
BS_31018668,26/01/2017,0,1,1,10
BS_26655044,26/01/2017,0,1,1,4
BS_14529101,26/01/2017,0,1,1,7
BS_29419571,26/01/2017,0,1,5,50
BS_31472972,26/01/2017,0,2,2,0
BS_23187375,26/01/2017,0,1,5,50
BS_3645328,26/01/2017,0,1,1,7
BS_39952929,26/01/2017,0,1,1,10
BS_23263245,26/01/2017,0,1,1,4
BS_35188774,26/01/2017,0,5,5,50
BS_36268862,26/01/2017,1,1,1,8.77
BS_41077025,26/01/2017,0,1,1,10
BS_39391166,26/01/2017,0,2,2,20
BS_39481429,26/01/2017,0,1,10,100
BS_29662625,26/01/2017,0,1,1,10
BS_26653809,26/01/2017,0,1,1,10
BS_42131636,26/01/2017,0,1,1,10
BS_19508769,26/01/2017,0,1,1,3
BS_34809913,26/01/2017,0,1,1,0
BS_20350510,26/01/2017,0,1,1,7
BS_29870705,26/01/2017,0,1,1,10
BS_4047577,26/01/2017,0,1,5,50
BS_42313899,26/01/2017,0,1,1,10
BS_40541843,26/01/2017,0,1,1,10
BS_33892511,26/01/2017,1,1,5,43.85
BS_41753369,26/01/2017,0,2,2,20
BS_26283765,26/01/2017,0,1,1,7
BS_36015788,26/01/2017,0,1,1,10
BS_26017080,26/01/2017,0,1,1,10
BS_3693104,26/01/2017,0,1,5,45
BS_29018197,26/01/2017,0,1,1,4
BS_42297617,26/01/2017,0,1,1,10
BS_40521667,26/01/2017,0,1,5,50
BS_25587133,26/01/2017,0,1,1,7
BS_40525264,26/01/2017,0,1,1,10
BS_42122548,26/01/2017,0,1,1,10
BS_4129219,26/01/2017,0,1,1,7
BS_36185925,26/01/2017,1,1,1,8.77
BS_3848237,26/01/2017,0,1,5,75
BS_13301808,26/01/2017,0,1,1,7
BS_42308268,26/01/2017,0,1,1,10
BS_35982200,26/01/2017,0,1,1,10
BS_15731312,26/01/2017,0,1,1,7
BS_4093423,26/01/2017,1,1,1,6.139
BS_34929736,26/01/2017,1,1,5,43.85
BS_22759206,26/01/2017,0,1,1,4
BS_3928918,26/01/2017,0,1,1,4
BS_22757311,26/01/2017,0,1,1,7
BS_25076168,26/01/2017,0,1,1,10
BS_41735467,26/01/2017,0,1,1,10
BS_14013002,26/01/2017,0,1,5,53.7
BS_4955590,27/01/2017,0,1,1,4
BS_15764929,27/01/2017,0,1,5,75
BS_41076202,27/01/2017,0,1,1,10
BS_3775300,27/01/2017,0,1,1,7
BS_35557891,27/01/2017,0,1,1,0
BS_42321810,27/01/2017,0,1,1,10
BS_3732291,27/01/2017,0,1,1,7
BS_39873034,27/01/2017,0,1,1,0
BS_41046718,27/01/2017,0,1,1,10
BS_20357436,27/01/2017,0,1,1,4
BS_23191061,27/01/2017,0,1,5,50
BS_39858707,27/01/2017,0,1,5,50
BS_23245675,27/01/2017,0,1,5,75
BS_8314699,27/01/2017,0,1,5,53.7
BS_22761672,27/01/2017,1,1,1,3.508
BS_32104187,27/01/2017,0,1,1,10
BS_42316080,27/01/2017,0,1,1,10
BS_26265197,27/01/2017,0,1,1,4
BS_41791323,27/01/2017,0,1,1,10
BS_31267171,27/01/2017,0,1,5,50
BS_3941385,27/01/2017,0,1,1,7
BS_9267543,27/01/2017,0,1,1,4
BS_27958755,27/01/2017,0,1,1,4
BS_26030120,27/01/2017,1,1,5,65.775
BS_39812868,27/01/2017,0,1,1,4
BS_2491878,27/01/2017,0,1,5,75
BS_3668856,27/01/2017,0,1,5,75
BS_40037439,27/01/2017,0,1,1,10
BS_42107241,27/01/2017,0,1,1,10
BS_4047608,27/01/2017,0,1,1,4
BS_29834744,27/01/2017,0,1,1,4
BS_42396349,27/01/2017,0,1,1,0
BS_21649198,27/01/2017,0,1,1,0
BS_25083607,27/01/2017,0,1,1,4
BS_32149701,27/01/2017,0,1,1,10
BS_42110534,27/01/2017,0,1,1,10
BS_26272165,27/01/2017,0,1,1,4
BS_31120145,27/01/2017,0,2,2,20
BS_42297834,27/01/2017,0,1,1,10
BS_25123277,27/01/2017,0,1,1,10
BS_42044697,27/01/2017,0,1,1,0
BS_3668013,27/01/2017,0,1,1,7
BS_23916034,27/01/2017,0,1,1,0
BS_31496717,27/01/2017,1,1,1,8.77
BS_34311789,27/01/2017,0,2,2,20
BS_39871831,27/01/2017,0,1,1,10
BS_40219585,27/01/2017,0,1,1,10
BS_25719707,27/01/2017,0,1,1,7
BS_3935177,27/01/2017,0,1,5,66.2
BS_42110757,27/01/2017,0,1,1,10
BS_31317376,27/01/2017,0,1,1,10
BS_31533542,27/01/2017,1,1,1,8.77
BS_4049539,27/01/2017,0,1,1,7
BS_23292390,27/01/2017,0,1,1,7
BS_4188301,27/01/2017,0,2,2,8
BS_42085493,27/01/2017,0,2,2,0
BS_4141869,27/01/2017,0,1,1,7
BS_3711815,27/01/2017,0,1,1,0
BS_42385304,27/01/2017,0,2,2,20
BS_25587800,27/01/2017,0,1,1,7
BS_34185467,27/01/2017,0,1,5,0
BS_27202931,27/01/2017,0,1,5,50
BS_19509045,27/01/2017,0,1,1,3
BS_41730161,27/01/2017,0,1,1,10
BS_42378669,27/01/2017,0,1,1,10
BS_34032244,27/01/2017,0,1,1,10
BS_34181261,27/01/2017,0,1,1,0
BS_32530092,27/01/2017,0,1,1,10
BS_31020517,27/01/2017,0,1,1,10
BS_33568739,27/01/2017,1,1,1,8.77
BS_20987393,27/01/2017,0,1,5,50
BS_36194450,27/01/2017,0,1,1,10
BS_42395162,27/01/2017,0,1,1,10
BS_3759704,27/01/2017,0,1,1,7
BS_32149678,27/01/2017,0,1,1,10
BS_20398494,27/01/2017,1,1,1,6.139
BS_23269520,27/01/2017,0,1,5,50
BS_35348355,27/01/2017,0,1,1,10
BS_28000345,27/01/2017,1,1,1,3.508
BS_27961877,27/01/2017,0,1,1,4
BS_42343698,27/01/2017,0,2,6,60
BS_4052399,27/01/2017,0,1,5,50
BS_25081217,27/01/2017,0,1,1,10
BS_32253645,27/01/2017,1,1,6,66.724
BS_20398376,27/01/2017,1,1,5,64.97
BS_32149065,27/01/2017,0,1,1,10
BS_31069641,27/01/2017,0,1,1,10
BS_40544986,27/01/2017,0,1,1,10
BS_7951816,27/01/2017,0,1,1,7
BS_42070332,27/01/2017,0,2,6,0
BS_39852934,27/01/2017,0,1,1,10
BS_23897906,27/01/2017,0,1,1,0
BS_42320572,27/01/2017,0,1,1,10
BS_27556655,27/01/2017,0,1,1,4
BS_33356204,27/01/2017,1,1,10,0
BS_41060788,27/01/2017,0,1,5,50
BS_20995151,27/01/2017,0,1,5,50
BS_22020929,27/01/2017,0,1,1,7
BS_36730534,27/01/2017,0,1,1,10
BS_40732665,27/01/2017,0,1,1,10
BS_36720680,27/01/2017,1,1,1,8.77
BS_26662985,27/01/2017,0,1,1,10
BS_36214938,27/01/2017,0,2,2,20
BS_26658980,27/01/2017,0,1,1,4
BS_33983665,27/01/2017,0,1,1,10
BS_41749369,27/01/2017,0,1,1,10
BS_36172895,27/01/2017,0,1,1,10
BS_41041133,27/01/2017,0,1,1,10
BS_39481456,27/01/2017,0,1,1,10
BS_34498592,27/01/2017,0,1,1,10
BS_23238101,27/01/2017,0,1,1,4
BS_20989161,27/01/2017,0,1,5,150
BS_40856600,27/01/2017,0,1,1,10
BS_33891519,27/01/2017,0,1,1,10
BS_41046317,27/01/2017,0,2,2,20
BS_3636787,27/01/2017,0,1,1,4
BS_26025140,27/01/2017,0,1,1,10
BS_3933775,27/01/2017,0,1,1,7
BS_7739545,27/01/2017,0,1,1,7
BS_42045732,27/01/2017,1,2,2.1,0
BS_19499626,27/01/2017,0,1,1,0
BS_42115481,27/01/2017,0,1,1,10
BS_29894149,27/01/2017,0,1,1,4
BS_39874966,27/01/2017,0,2,2,20
BS_27959101,27/01/2017,0,1,5,50
BS_36185711,27/01/2017,0,1,1,10
BS_13559967,27/01/2017,1,1,1,0
BS_39160092,27/01/2017,1,3,7,50.866
BS_41764230,27/01/2017,0,2,2,0
BS_19503306,27/01/2017,0,1,1,3
BS_26274261,27/01/2017,0,1,1,7
BS_39206920,27/01/2017,0,1,1,10
BS_31512933,27/01/2017,0,1,1,10
BS_7772955,27/01/2017,0,1,1,7
BS_26030763,27/01/2017,0,1,1,7
BS_31170818,27/01/2017,0,1,1,4
BS_15824304,27/01/2017,0,1,5,66.2
BS_3951613,27/01/2017,0,1,5,50
BS_40669079,27/01/2017,0,1,1,10
BS_3512951,27/01/2017,0,1,1,0
BS_26267937,27/01/2017,0,2,2,14
BS_23237725,27/01/2017,0,1,1,0
BS_34703007,27/01/2017,0,1,1,0
BS_25591275,27/01/2017,0,1,1,7
BS_32353718,27/01/2017,0,1,1,10
BS_19507952,27/01/2017,0,1,1,3
BS_20989672,27/01/2017,0,1,1,14
BS_4085327,27/01/2017,0,1,1,0
BS_18607469,27/01/2017,0,1,1,4
BS_1060407,27/01/2017,0,1,5,45
BS_8354805,27/01/2017,1,1,3,18.417
BS_15752590,27/01/2017,0,1,1,0
BS_31017299,27/01/2017,0,2,2,20
BS_42356697,27/01/2017,0,1,1,10
BS_32398155,27/01/2017,0,1,1,10
BS_42296463,27/01/2017,0,1,1,10
BS_42320710,27/01/2017,0,1,1,0
BS_16733926,27/01/2017,0,1,1,4
BS_23185021,27/01/2017,0,1,1,4
BS_39317143,27/01/2017,0,1,1,10
BS_1891963,27/01/2017,0,2,2,8
BS_34497832,27/01/2017,0,1,1,10
BS_41769419,27/01/2017,0,1,5,0
BS_23234522,27/01/2017,0,1,5,50
BS_40735501,27/01/2017,0,1,5,50
BS_25705537,27/01/2017,0,1,5,50
BS_16903882,27/01/2017,0,1,1,7
BS_27961987,27/01/2017,0,1,5,50
BS_14545949,27/01/2017,0,2,2,0
BS_3953275,27/01/2017,0,1,1,7
BS_29066854,27/01/2017,0,1,1,4
BS_22777595,27/01/2017,0,1,1,7
BS_20350946,27/01/2017,0,1,5,75
BS_25586780,27/01/2017,0,1,1,7
BS_25564511,27/01/2017,0,1,1,10
BS_25554637,27/01/2017,0,1,1,7
BS_41777366,27/01/2017,0,1,1,10
BS_21171524,27/01/2017,0,1,1,4
BS_41066669,27/01/2017,0,1,1,10
BS_25556512,27/01/2017,0,2,2,20
BS_25706916,27/01/2017,0,2,2,14
BS_41826997,27/01/2017,0,3,3,0
BS_26432896,27/01/2017,0,1,5,75
BS_23305269,27/01/2017,0,1,1,7
BS_25708476,27/01/2017,0,1,1,7
BS_3954263,27/01/2017,0,1,5,75
BS_32403847,27/01/2017,0,1,5,50
